City,Area,total_sqft,BHK,Parking,AC,Wifi,Lift,Security,Price,Price_per_sqft
Hyderabad,Manikonda,970,2,0,0,0,1,0,50.0,5155.0
Hyderabad,Kachiguda,800,2,0,0,0,0,0,40.0,5000.0
Hyderabad,Other,1358,3,0,0,0,0,0,100.0,7364.0
Hyderabad,Nizampet,1145,2,1,0,0,0,0,38.0,3319.0
Hyderabad,Other,2000,3,0,0,0,0,0,140.0,7000.0
Hyderabad,East Marredpally,2075,3,1,0,0,1,0,134.0,6458.0
Hyderabad,Malkajgiri,1600,3,1,0,0,1,0,75.0,4688.0
Hyderabad,East Marredpally,1060,2,1,0,0,1,0,72.0,6792.0
Hyderabad,West Marredpally,1822,3,1,0,0,1,0,85.0,4665.0
Hyderabad,West Marredpally,2115,3,1,0,0,1,0,140.0,6619.0
Hyderabad,Other,880,2,1,0,0,1,0,40.0,4545.0
Hyderabad,Malkajgiri,925,2,1,0,0,1,0,46.0,4973.0
Hyderabad,Other,1554,3,1,0,0,1,0,62.0,3990.0
Hyderabad,Begumpet,1725,3,1,0,0,1,1,124.0,7188.0
Hyderabad,Begumpet,1525,3,1,0,0,1,1,110.0,7213.0
Hyderabad,Begumpet,1525,3,1,0,0,1,1,110.0,7213.0
Hyderabad,Other,3883,4,0,0,0,0,0,295.0,7597.0
Hyderabad,Puppalaguda,1875,3,0,0,0,1,1,78.75,4200.0
Hyderabad,Gachibowli,2008,3,0,0,0,0,0,74.29,3700.0
Hyderabad,Other,1290,2,1,0,0,1,1,85.0,6589.0
Hyderabad,Hitech City,2160,3,1,0,0,1,1,140.0,6481.0
Hyderabad,Other,1000,3,0,0,0,0,0,35.0,3500.0
Hyderabad,Bachupally,1150,2,1,0,0,0,1,41.4,3600.0
Hyderabad,Nizampet,1170,2,1,0,0,1,1,46.8,4000.0
Hyderabad,Madhapur,4305,4,1,1,0,1,1,330.0,7666.0
Hyderabad,Kondapur,2800,3,1,0,0,0,0,134.0,4786.0
Hyderabad,Other,1500,3,1,0,0,0,0,57.0,3800.0
Hyderabad,Kukatpally,1090,2,1,0,0,1,1,62.77,5759.0
Hyderabad,Kukatpally,1230,2,1,0,0,1,1,70.19,5707.0
Hyderabad,Kukatpally,1435,3,1,0,0,1,1,81.05,5648.0
Hyderabad,Miyapur,1115,2,1,0,0,1,1,81.81999,7338.0
Hyderabad,Miyapur,1945,3,1,0,0,1,1,109.0,5604.0
Hyderabad,Other,1100,2,0,0,0,0,0,44.0,4000.0
Hyderabad,Miyapur,1300,2,1,0,0,1,1,52.0,4000.0
Hyderabad,Gachibowli,2690,3,0,0,0,0,0,200.0,7435.0
Hyderabad,Other,1500,3,0,0,0,0,0,75.0,5000.0
Hyderabad,Other,1500,3,0,0,0,0,0,75.0,5000.0
Hyderabad,Miyapur,1920,3,1,0,0,1,1,107.0,5573.0
Hyderabad,Miyapur,1425,2,1,0,0,1,1,102.0,7158.0
Hyderabad,Nizampet,1220,2,0,0,0,0,0,47.0,3852.0
Hyderabad,Other,1615,3,0,0,0,0,0,74.0,4582.0
Hyderabad,Other,1540,3,0,0,0,0,0,85.0,5519.0
Hyderabad,East Marredpally,1400,2,1,0,0,1,0,60.0,4286.0
Hyderabad,Other,1200,2,1,0,0,1,0,52.0,4333.0
Hyderabad,Other,1425,3,1,0,0,1,0,55.0,3860.0
Hyderabad,Other,1580,2,1,0,0,1,0,65.0,4114.0
Hyderabad,Nallagandla Gachibowli,1844,3,1,0,0,1,1,92.93,5040.0
Hyderabad,Nallagandla Gachibowli,2120,3,1,0,0,1,1,106.0,5000.0
Hyderabad,Other,1000,2,1,0,0,1,0,65.0,6500.0
Hyderabad,Other,965,2,0,0,0,1,1,60.0,6218.0
Hyderabad,Rajendra Nagar,2500,4,1,0,0,1,1,195.0,7800.0
Hyderabad,Other,1100,2,0,0,0,0,0,42.0,3818.0
Hyderabad,Other,875,2,0,0,0,0,0,40.0,4571.0
Hyderabad,Other,1610,3,0,0,0,0,0,80.0,4969.0
Hyderabad,Other,1420,3,1,0,0,1,0,85.2,6000.0
Hyderabad,Nanakramguda,2460,3,1,0,0,1,1,173.0,7033.0
Hyderabad,Other,1100,2,0,0,0,0,0,40.7,3700.0
Hyderabad,Other,1100,2,0,0,0,1,0,40.7,3700.0
Hyderabad,Kokapet,1735,3,0,0,0,1,1,112.0,6455.0
Hyderabad,Puppalaguda,1510,2,0,0,0,1,1,63.42,4200.0
Hyderabad,Puppalaguda,1320,2,0,0,0,1,1,55.44,4200.0
Hyderabad,Puppalaguda,2175,3,0,0,0,1,1,91.35,4200.0
Hyderabad,Puppalaguda,1980,3,0,0,0,1,1,83.16,4200.0
Hyderabad,Puppalaguda,1560,3,0,0,0,1,1,65.52,4200.0
Hyderabad,Puppalaguda,2000,3,0,0,0,1,1,84.0,4200.0
Hyderabad,Puppalaguda,2005,3,0,0,0,1,1,84.21,4200.0
Hyderabad,Puppalaguda,1340,2,0,0,0,1,1,56.28,4200.0
Hyderabad,Puppalaguda,1880,3,0,0,0,1,1,78.95999,4200.0
Hyderabad,Puppalaguda,1415,2,0,0,0,1,1,59.43,4200.0
Hyderabad,Puppalaguda,2180,3,0,0,0,1,1,91.56,4200.0
Hyderabad,Puppalaguda,2190,3,0,0,0,1,1,91.98,4200.0
Hyderabad,Puppalaguda,1600,3,0,0,0,1,1,67.2,4200.0
Hyderabad,Hitech City,2260,3,1,0,0,1,1,170.0,7522.0
Hyderabad,Hitech City,2015,3,1,0,0,1,1,150.0,7444.0
Hyderabad,Kollur Road,1250,2,0,0,0,0,0,45.0,3600.0
Hyderabad,Miyapur,1001,2,0,0,0,0,0,35.03,3500.0
Hyderabad,Other,1551,3,0,0,0,0,0,56.0,3611.0
Hyderabad,Kollur Road,1245,2,0,0,0,0,0,46.0,3695.0
Kolkata,Other,1111,2,0,0,0,0,1,36.65999,3300.0
Kolkata,Other,1020,2,0,0,0,1,1,37.74,3700.0
Kolkata,Other,935,2,0,0,0,0,1,25.24,2699.0
Kolkata,New Town,1956,3,1,0,0,1,1,83.0,4243.0
Kolkata,Other,1179,3,1,0,0,1,1,37.61,3190.0
Kolkata,Other,1041,3,0,0,0,0,1,33.72999,3240.0
Kolkata,Other,1174,3,0,0,0,0,1,39.90999,3399.0
Kolkata,Other,1342,3,1,0,0,1,1,46.29,3449.0
Kolkata,Other,2210,4,1,0,0,1,1,130.0,5882.0
Kolkata,New Town,973,2,1,0,0,1,0,36.11,3711.0
Kolkata,New Town,735,2,0,0,0,1,0,33.0,4490.0
Kolkata,Other,837,2,1,0,0,1,1,37.65999,4499.0
Kolkata,Other,770,2,1,0,0,1,1,38.5,5000.0
Kolkata,Other,1111,2,0,0,0,0,1,36.65999,3300.0
Kolkata,Other,1020,2,0,0,0,1,1,37.74,3700.0
Kolkata,Other,935,2,0,0,0,0,1,25.24,2699.0
Kolkata,New Town,1956,3,1,0,0,1,1,83.0,4243.0
Kolkata,Other,1179,3,1,0,0,1,1,37.61,3190.0
Kolkata,Other,1041,3,0,0,0,0,1,33.72999,3240.0
Kolkata,Other,1174,3,0,0,0,0,1,39.90999,3399.0
Kolkata,Other,1342,3,1,0,0,1,1,46.29,3449.0
Kolkata,Other,2210,4,1,0,0,1,1,130.0,5882.0
Kolkata,New Town,973,2,1,0,0,1,0,36.11,3711.0
Kolkata,New Town,735,2,0,0,0,1,0,33.0,4490.0
Kolkata,Other,837,2,1,0,0,1,1,37.65999,4499.0
Kolkata,Other,770,2,1,0,0,1,1,38.5,5000.0
Kolkata,New Town,1465,3,1,0,0,1,1,75.0,5119.0
Kolkata,New Town,755,2,1,0,0,0,1,24.0,3179.0
Kolkata,Other,872,2,0,0,0,1,1,34.88,4000.0
Kolkata,Other,1113,3,1,0,0,1,1,43.14,3876.0
Kolkata,Other,920,2,0,0,0,1,1,28.52,3100.0
Kolkata,Other,800,2,0,0,0,1,0,26.0,3250.0
Kolkata,Other,852,2,1,0,0,1,1,23.62,2772.0
Kolkata,Other,1530,3,0,1,0,1,0,70.0,4575.0
Kolkata,New Town,1480,3,0,0,0,0,0,80.0,5405.0
Kolkata,Other,1900,3,1,0,0,1,1,75.0,3947.0
Kolkata,Other,858,2,1,0,0,0,1,25.74,3000.0
Kolkata,Other,1920,3,1,0,0,1,1,110.0,5729.0
Kolkata,Other,1310,2,1,0,0,1,1,79.36,6058.0
Kolkata,New Town,1319,3,0,0,0,1,0,73.0,5534.0
Kolkata,Other,630,2,0,1,0,0,0,23.5,3730.0
Kolkata,New Town,1080,2,1,0,0,1,1,46.0,4259.0
Kolkata,Other,1281,3,0,0,0,1,0,51.24,4000.0
Kolkata,Other,734,2,1,0,0,1,1,20.99,2860.0
Kolkata,Other,350,1,0,0,0,0,0,21.0,6000.0
Kolkata,Other,1150,3,0,0,0,0,0,40.25,3500.0
Kolkata,Other,1753,3,1,0,0,1,1,71.87,4100.0
Kolkata,Other,1214,3,0,0,0,0,0,33.99,2800.0
Kolkata,Other,750,2,0,0,0,1,0,22.5,3000.0
Kolkata,New Town,750,2,0,0,0,0,0,41.0,5467.0
Kolkata,New Town,3866,4,0,0,0,0,0,240.0,6208.0
Mumbai,Kharghar,720,1,1,0,0,1,1,48.5,6736.0
Mumbai,Kharghar,600,1,1,0,0,1,1,45.0,7500.0
Mumbai,Kharghar,650,1,1,0,0,1,1,67.0,10308.0
Mumbai,Kharghar,650,1,1,1,1,1,1,45.0,6923.0
Mumbai,Kharghar,665,1,1,0,0,1,1,50.0,7519.0
Mumbai,Kharghar,2000,4,1,0,0,1,1,170.0,8500.0
Mumbai,Kharghar,1550,3,1,0,0,1,1,125.0,8065.0
Mumbai,Other,1370,3,1,1,0,1,1,105.0,7664.0
Mumbai,Kharghar,1356,3,1,0,0,1,1,105.0,7743.0
Mumbai,Kharghar,1680,3,1,0,1,1,1,150.0,8929.0
Mumbai,Kharghar,980,2,1,0,0,1,1,87.0,8878.0
Mumbai,Kharghar,1000,2,1,0,0,1,1,90.0,9000.0
Mumbai,Kharghar,1060,2,1,0,0,1,1,110.0,10377.0
Mumbai,Kharghar,1095,2,1,0,0,1,1,105.0,9589.0
Mumbai,Kharghar,1155,2,1,0,0,1,1,97.0,8398.0
Mumbai,Kharghar,1150,2,1,0,0,1,1,105.0,9130.0
Mumbai,Other,1250,2,1,0,1,1,1,80.0,6400.0
Mumbai,Kharghar,990,2,1,0,1,1,1,85.0,8586.0
Mumbai,Kharghar,1078,2,1,0,0,1,1,93.0,8627.0
Mumbai,Kharghar,1150,2,1,0,0,1,1,99.0,8609.0
Mumbai,Kharghar,1150,2,1,0,1,1,1,80.0,6957.0
Mumbai,Kharghar,1060,2,1,0,1,1,1,90.0,8491.0
Mumbai,Kharghar,680,1,1,0,0,1,1,42.0,6176.0
Mumbai,Kharghar,2470,4,1,0,1,1,1,280.0,11336.0
Mumbai,Kharghar,2100,4,1,0,0,1,1,400.0,19048.0
Mumbai,Kharghar,2200,4,1,0,0,1,1,160.0,7273.0
Mumbai,Kharghar,2235,4,1,0,0,1,1,170.0,7606.0
Mumbai,Kharghar,1025,2,1,0,1,1,1,95.0,9268.0
Mumbai,Kharghar,950,2,1,0,1,1,1,95.0,10000.0
Mumbai,Kharghar,895,2,1,0,0,1,1,75.0,8380.0
Mumbai,Kharghar,1114,2,1,0,1,1,1,85.0,7630.0
Mumbai,Kharghar,1197,2,1,1,0,1,1,130.0,10860.0
Mumbai,Kharghar,1380,2,1,0,1,1,1,137.0,9928.0
Mumbai,Kharghar,1050,2,1,0,0,1,1,80.0,7619.0
Mumbai,Kharghar,1240,2,1,1,0,1,1,105.0,8468.0
Mumbai,Kharghar,1110,2,1,0,1,1,1,77.0,6937.0
Mumbai,Kharghar,1050,2,1,0,0,1,1,75.0,7143.0
Mumbai,Kharghar,1160,2,1,0,1,1,1,90.0,7759.0
Mumbai,Kharghar,1078,2,1,0,0,1,1,93.0,8627.0
Mumbai,Kharghar,555,1,1,0,0,1,1,60.0,10811.0
Mumbai,Kharghar,650,1,1,1,0,1,1,62.0,9538.0
Mumbai,Kharghar,600,1,1,0,0,1,1,50.0,8333.0
Mumbai,Kharghar,650,1,1,0,0,1,1,65.0,10000.0
Mumbai,Kharghar,700,1,1,0,1,1,1,52.0,7429.0
Mumbai,Kharghar,646,1,1,0,0,1,1,42.0,6502.0
Mumbai,Kharghar,560,1,1,0,1,1,1,55.0,9821.0
Mumbai,Kharghar,670,1,1,0,0,1,1,55.0,8209.0
Mumbai,Kharghar,740,1,1,0,1,1,1,60.0,8108.0
Mumbai,Kharghar,636,1,1,0,0,1,1,55.0,8648.0
Mumbai,Kharghar,680,1,1,0,0,1,1,42.0,6176.0
Mumbai,Kharghar,1635,3,1,0,0,1,1,165.0,10092.0
Mumbai,Kharghar,1550,3,1,0,0,1,1,113.99999,7355.0
Mumbai,Kharghar,1500,3,1,0,0,1,1,135.0,9000.0
Mumbai,Kharghar,1850,3,1,1,0,1,1,225.0,12162.0
Mumbai,Kharghar,2100,4,1,0,0,1,1,400.0,19048.0
Mumbai,Kharghar,610,1,1,0,0,1,1,57.0,9344.0
Mumbai,Kharghar,655,1,1,0,0,0,1,48.0,7328.0
Mumbai,Kharghar,660,1,1,0,0,1,1,45.0,6818.0
Mumbai,Kharghar,650,1,1,0,0,1,1,43.0,6615.0
Mumbai,Kharghar,680,1,1,0,0,1,1,45.0,6618.0
Mumbai,Kharghar,670,1,1,0,0,1,1,53.0,7910.0
Mumbai,Kharghar,655,1,1,0,0,1,1,48.03,7333.0
Mumbai,Kharghar,1800,3,1,0,0,1,1,130.0,7222.0
Mumbai,Kharghar,1645,3,1,0,0,1,1,155.0,9422.0
Mumbai,Kharghar,1395,3,1,0,0,1,1,130.0,9319.0
Mumbai,Kharghar,1150,2,1,0,0,1,1,85.0,7391.0
Mumbai,Kharghar,1200,2,1,0,0,1,1,94.0,7833.0
Mumbai,Kharghar,1150,2,1,0,1,1,1,80.0,6957.0
Mumbai,Kharghar,615,1,1,0,0,1,1,45.0,7317.0
Mumbai,Kharghar,670,1,1,0,0,1,1,53.0,7910.0
Mumbai,Kharghar,765,1,1,0,0,1,1,60.0,7843.0
Mumbai,Kharghar,650,1,1,0,0,1,1,56.0,8615.0
Mumbai,Kharghar,655,1,1,0,0,1,1,48.03,7333.0
Mumbai,Kharghar,1760,3,1,0,0,1,1,175.0,9943.0
Mumbai,Kharghar,1415,3,1,0,0,1,1,120.0,8481.0
Mumbai,Kharghar,1685,3,1,0,1,1,1,150.0,8902.0
Mumbai,Kharghar,1800,3,1,0,0,1,1,130.0,7222.0
Mumbai,Kharghar,1650,3,1,0,0,1,1,166.0,10061.0
Mumbai,Kharghar,1395,3,1,0,0,1,1,130.0,9319.0
Mumbai,Kharghar,1200,2,1,0,0,1,1,94.0,7833.0
Mumbai,Kharghar,1650,3,1,0,0,1,1,166.0,10061.0
Mumbai,Kharghar,1395,3,1,0,0,1,1,130.0,9319.0
Mumbai,Kharghar,1200,2,1,0,0,1,1,94.0,7833.0
Mumbai,Kharghar,1150,2,1,0,0,1,1,80.0,6957.0
Mumbai,Kharghar,650,1,1,0,1,1,1,57.0,8769.0
Mumbai,Kharghar,560,1,1,0,1,1,1,55.0,9821.0
Mumbai,Kharghar,765,1,1,0,1,1,1,60.0,7843.0
Mumbai,Kharghar,650,1,1,0,0,1,1,56.0,8615.0
Mumbai,Kharghar,655,1,1,0,0,1,1,49.0,7481.0
Mumbai,Kharghar,1390,3,1,0,1,1,1,135.0,9712.0
Mumbai,Kharghar,1590,3,1,0,1,1,1,220.0,13836.0
Mumbai,Kharghar,1760,3,1,0,0,1,1,175.0,9943.0
Mumbai,Kharghar,1716,3,1,1,0,1,1,178.0,10373.0
Mumbai,Kharghar,1680,3,1,0,1,1,1,140.0,8333.0
Mumbai,Kharghar,1050,2,1,0,1,1,1,72.0,6857.0
Mumbai,Kharghar,1100,2,1,0,0,1,1,70.0,6364.0
Mumbai,Kharghar,1635,3,1,0,1,1,1,150.0,9174.0
Mumbai,Kharghar,1078,2,1,0,0,1,1,100.0,9276.0
Mumbai,Kharghar,1760,3,1,0,0,1,1,175.0,9943.0
Mumbai,Kharghar,1415,3,1,0,0,1,1,110.0,7774.0
Mumbai,Kharghar,1800,3,1,0,0,1,1,130.0,7222.0
Mumbai,Kharghar,1147,2,1,0,1,1,1,125.0,10898.0
Mumbai,Kharghar,1197,2,1,1,0,1,1,130.0,10860.0
Mumbai,Kharghar,1300,3,1,0,0,1,1,150.0,11538.0
Mumbai,Kharghar,1050,2,1,0,0,1,1,75.0,7143.0
Mumbai,Kharghar,1240,2,1,0,0,1,1,95.0,7661.0
Mumbai,Kharghar,1160,2,1,0,1,1,1,90.0,7759.0
Mumbai,Kharghar,650,1,1,1,0,1,1,62.0,9538.0
Mumbai,Kharghar,650,1,1,0,0,1,1,55.0,8462.0
Mumbai,Sector 20 Kharghar,600,1,1,0,0,1,1,50.0,8333.0
Mumbai,Kharghar,550,1,1,1,0,1,1,50.0,9091.0
Mumbai,Kharghar,550,1,1,0,1,1,1,55.0,10000.0
Mumbai,Kharghar,650,1,1,0,0,1,1,42.0,6462.0
Mumbai,Kharghar,700,1,1,0,1,1,1,52.0,7429.0
Mumbai,Kharghar,646,1,1,0,0,1,1,42.0,6502.0
Mumbai,Kharghar,650,1,1,0,0,1,1,65.0,10000.0
Mumbai,Kharghar,740,1,1,0,0,1,1,60.0,8108.0
Mumbai,Kharghar,570,1,1,0,0,1,1,50.0,8772.0
Mumbai,Kharghar,670,1,1,0,0,1,1,55.0,8209.0
Mumbai,Kharghar,680,1,1,0,0,1,1,42.0,6176.0
Mumbai,Kharghar,636,1,1,0,0,1,1,55.0,8648.0
Mumbai,Kharghar,640,1,1,0,0,1,1,43.0,6719.0
Mumbai,Kharghar,1700,3,1,0,1,1,1,155.0,9118.0
Mumbai,Kharghar,1635,3,1,0,0,1,1,165.0,10092.0
Mumbai,Kharghar,1550,3,1,0,1,1,1,113.99999,7355.0
Mumbai,Kharghar,1530,3,1,0,0,1,1,120.0,7843.0
Mumbai,Kharghar,1500,3,1,0,0,1,1,135.0,9000.0
Mumbai,Kharghar,1750,3,1,0,0,1,1,160.0,9143.0
Mumbai,Kharghar,1590,3,1,0,0,1,1,220.0,13836.0
Mumbai,Kharghar,1415,3,1,0,0,1,1,110.0,7774.0
Mumbai,Kharghar,1650,3,1,0,1,1,1,166.0,10061.0
Mumbai,Kharghar,1687,3,1,0,1,1,1,140.0,8299.0
Mumbai,Kharghar,1150,2,1,0,0,1,1,85.0,7391.0
Mumbai,Kharghar,1050,2,1,0,0,1,1,75.0,7143.0
Mumbai,Kharghar,555,1,1,0,0,1,1,60.0,10811.0
Mumbai,Kharghar,600,1,1,0,0,1,1,49.0,8167.0
Mumbai,Kharghar,646,1,1,0,0,1,1,42.0,6502.0
Mumbai,Kharghar,650,1,1,0,0,1,1,65.0,10000.0
Mumbai,Kharghar,650,1,1,0,0,1,1,45.0,6923.0
Mumbai,Kharghar,740,1,1,0,0,1,1,60.0,8108.0
Mumbai,Kharghar,670,1,1,0,0,1,1,55.0,8209.0
Mumbai,Kharghar,640,1,1,0,0,1,1,43.0,6719.0
Mumbai,Kharghar,650,1,1,0,0,1,1,55.0,8462.0
Mumbai,Kharghar,1400,3,1,0,1,1,1,135.0,9643.0
Mumbai,Kharghar,1750,3,1,0,0,1,1,160.0,9143.0
Mumbai,Kharghar,1780,3,1,0,0,1,1,150.0,8427.0
Mumbai,Kharghar,1415,3,1,0,0,1,1,110.0,7774.0
Mumbai,Kharghar,1687,3,1,0,1,1,1,140.0,8299.0
Mumbai,Kharghar,1100,2,1,0,0,1,1,69.0,6273.0
Mumbai,Kharghar,1050,2,1,0,0,1,1,83.0,7905.0
Mumbai,Kharghar,1160,2,1,0,0,1,1,90.0,7759.0
Mumbai,Kharghar,700,1,1,0,0,1,1,51.0,7286.0
Mumbai,Kharghar,625,1,1,0,0,1,1,52.0,8320.0
Mumbai,Kharghar,646,1,1,0,0,1,1,42.0,6502.0
Mumbai,Kharghar,670,1,1,0,0,1,1,55.0,8209.0
Mumbai,Kharghar,550,1,1,0,0,1,1,55.0,10000.0
Mumbai,Kharghar,650,1,1,0,0,1,1,65.0,10000.0
Mumbai,Kharghar,650,1,1,0,1,1,1,54.0,8308.0
Mumbai,Kharghar,660,1,1,0,0,1,1,53.0,8030.0
Mumbai,Kharghar,550,1,1,0,1,1,1,55.0,10000.0
Mumbai,Kharghar,570,1,1,0,0,1,1,50.0,8772.0
Mumbai,Kharghar,1415,3,1,0,0,1,1,110.0,7774.0
Mumbai,Kharghar,1550,3,1,0,0,1,1,140.0,9032.0
Mumbai,Kharghar,1760,3,1,0,0,1,1,171.0,9716.0
Mumbai,Kharghar,1750,3,1,0,0,1,1,160.0,9143.0
Mumbai,Kharghar,1475,3,1,0,0,1,1,118.0,8000.0
Mumbai,Kharghar,759,1,1,0,0,1,1,60.0,7905.0
Mumbai,Kharghar,600,1,1,0,0,1,1,48.5,8083.0
Mumbai,Kharghar,640,1,1,0,0,1,1,43.0,6719.0
Mumbai,Kharghar,550,1,1,0,0,1,1,45.0,8182.0
Mumbai,Kharghar,620,1,1,0,0,1,1,41.0,6613.0
Mumbai,Kharghar,550,1,1,1,0,1,1,50.0,9091.0
Mumbai,Kharghar,745,1,1,0,0,1,1,55.0,7383.0
Mumbai,Kharghar,580,1,1,0,0,0,1,45.0,7759.0
Mumbai,Kharghar,570,1,1,0,0,1,1,50.0,8772.0
Mumbai,Kharghar,670,1,1,0,0,1,1,53.0,7910.0
Mumbai,Kharghar,1845,3,1,0,0,1,1,190.0,10298.0
Mumbai,Kharghar,1700,3,1,0,1,1,1,155.0,9118.0
Mumbai,Kharghar,1400,3,1,0,0,1,1,135.0,9643.0
Mumbai,Kharghar,1680,3,1,0,1,1,1,136.0,8095.0
Mumbai,Kharghar,1645,3,1,0,0,1,1,155.0,9422.0
Mumbai,Kharghar,1585,3,1,1,0,1,1,165.0,10410.0
Mumbai,Kharghar,1350,2,1,0,1,1,1,86.0,6370.0
Mumbai,Kharghar,1075,2,1,0,1,1,1,100.0,9302.0
Mumbai,Kharghar,1155,2,1,0,1,1,1,105.0,9091.0
Mumbai,Kharghar,625,1,1,0,0,1,1,47.0,7520.0
Mumbai,Kharghar,720,1,1,0,0,1,1,62.0,8611.0
Mumbai,Kharghar,550,1,1,0,0,1,1,45.0,8182.0
Mumbai,Kharghar,735,1,1,0,1,1,1,69.0,9388.0
Mumbai,Kharghar,580,1,1,0,0,1,1,45.0,7759.0
Mumbai,Kharghar,1505,3,1,0,0,1,1,100.0,6645.0
Mumbai,Kharghar,1630,3,1,0,0,1,1,130.0,7975.0
Mumbai,Kharghar,1550,3,1,0,0,1,1,110.0,7097.0
Mumbai,Other,1455,3,1,0,0,1,1,130.0,8935.0
Mumbai,Kharghar,1750,3,1,0,0,1,1,160.0,9143.0
Mumbai,Kharghar,1098,2,1,0,0,1,1,105.0,9563.0
Mumbai,Other,1210,2,1,0,0,1,1,130.0,10744.0
Mumbai,Kharghar,1000,2,1,0,0,1,1,95.0,9500.0
Mumbai,Kharghar,550,1,1,0,0,1,1,45.0,8182.0
Mumbai,Kharghar,1550,3,1,0,0,1,1,110.0,7097.0
Mumbai,Kharghar,1550,3,1,0,0,1,1,110.0,7097.0
Mumbai,Kharghar,1630,3,1,0,0,1,1,130.0,7975.0
Mumbai,Kharghar,1680,3,1,0,0,1,1,136.0,8095.0
Mumbai,Kharghar,1650,3,1,1,0,1,1,162.0,9818.0
Mumbai,Kharghar,1440,3,1,0,0,1,1,150.0,10417.0
Mumbai,Kharghar,1370,3,1,0,0,1,1,132.0,9635.0
Mumbai,Other,1022,2,1,0,0,1,1,75.0,7339.0
Mumbai,Kharghar,1000,2,1,0,0,1,1,95.0,9500.0
Mumbai,Kharghar,1760,3,1,0,0,1,1,150.0,8523.0
Mumbai,Kharghar,1100,2,1,0,0,1,1,75.0,6818.0
Mumbai,Sector 20 Kharghar,1550,3,1,0,1,1,1,130.0,8387.0
Mumbai,Kharghar,1675,3,1,0,0,1,1,162.0,9672.0
Mumbai,Kharghar,1060,2,1,0,0,0,0,110.0,10377.0
Mumbai,Kharghar,1150,2,1,1,0,1,1,116.0,10087.0
Mumbai,Kharghar,670,1,1,0,0,1,1,56.0,8358.0
Mumbai,Kharghar,900,2,1,0,0,1,1,80.0,8889.0
Mumbai,Kharghar,1088,2,1,0,0,1,1,95.0,8732.0
Mumbai,Other,375,1,0,0,0,0,1,20.18,5381.0
Mumbai,Other,525,1,1,0,0,0,1,23.75,4524.0
Mumbai,Malad East,1200,2,0,0,0,0,0,195.0,16250.0
Mumbai,Other,420,1,0,0,0,0,0,20.0,4762.0
Mumbai,Other,540,1,0,0,0,0,0,25.0,4630.0
Mumbai,Other,415,1,0,0,0,0,0,22.5,5422.0
Mumbai,Other,650,1,0,0,0,0,0,27.0,4154.0
Mumbai,Malad West,1100,2,1,0,0,1,1,220.0,20000.0
Mumbai,Borivali East,1105,2,1,0,0,1,1,170.0,15385.0
Mumbai,Malad East,2600,3,1,0,0,1,1,435.0,16731.0
Mumbai,Mira Road East,700,1,1,0,0,1,0,47.6,6800.0
Mumbai,Goregaon West,1296,2,1,0,0,1,1,181.0,13966.0
Mumbai,Goregaon West,1638,3,1,0,0,1,1,238.0,14530.0
Mumbai,Goregaon West,1465,3,1,0,0,1,1,212.0,14471.0
Mumbai,Borivali East,700,1,1,0,0,1,1,86.0,12286.0
Mumbai,Goregaon West,2030,3,1,0,0,1,1,365.0,17980.0
Mumbai,Malad West,1450,3,1,0,0,1,1,237.0,16345.0
Mumbai,Malad West,1100,2,1,0,0,1,1,214.0,19455.0
Mumbai,Kandivali West,800,2,1,0,0,1,1,125.0,15625.0
Mumbai,Kandivali West,1500,3,1,0,0,1,1,180.0,12000.0
Mumbai,Kandivali West,1100,2,1,0,0,1,1,132.0,12000.0
Mumbai,Kandivali West,1962,3,1,0,0,1,1,353.0,17992.0
Mumbai,Borivali East,950,2,1,0,0,1,1,153.0,16105.0
Mumbai,Kandivali West,1440,3,1,0,0,1,1,250.0,17361.0
Mumbai,Kandivali West,1200,2,1,0,0,1,1,138.99999,11583.0
Mumbai,Other,1785,3,1,0,0,1,1,335.0,18768.0
Mumbai,Goregaon West,775,2,1,0,0,1,1,145.0,18710.0
Mumbai,Kandivali West,765,1,1,0,0,1,1,90.0,11765.0
Mumbai,Goregaon West,910,2,1,0,0,1,1,135.0,14835.0
Mumbai,Goregaon West,640,1,1,0,0,1,1,90.0,14062.0
Mumbai,Malad East,1264,2,1,0,0,1,1,216.0,17089.0
Mumbai,Kandivali West,1056,2,1,0,0,1,1,137.0,12973.0
Mumbai,Kandivali East,1810,3,1,0,0,1,1,277.99999,15359.0
Mumbai,Goregaon West,1656,3,1,0,0,1,1,279.0,16848.0
Mumbai,Goregaon West,3888,4,1,0,0,1,1,816.0,20988.0
Mumbai,Other,2030,3,1,0,0,1,1,386.0,19015.0
Mumbai,Other,1114,3,1,0,0,1,0,170.0,15260.0
Mumbai,Goregaon West,3585,4,1,0,0,1,1,601.0,16764.0
Mumbai,Other,1404,2,1,0,0,1,1,279.0,19872.0
Mumbai,Other,1620,3,1,0,0,1,1,315.0,19444.0
Mumbai,Malad East,2780,4,1,0,0,1,1,375.0,13489.0
Mumbai,Malad East,1672,3,1,0,0,1,1,310.0,18541.0
Mumbai,Malad East,1200,2,1,0,0,1,1,211.0,17583.0
Mumbai,Malad East,1200,2,1,0,0,1,1,165.0,13750.0
Mumbai,Borivali East,1250,2,1,0,0,1,1,160.0,12800.0
Mumbai,Borivali East,1840,3,1,0,0,1,1,260.0,14130.0
Mumbai,Malad West,1170,2,1,0,0,1,1,152.0,12991.0
